stargate_id,solar_system_id,destination_stargate_id,destination_system_id,type_id,planet_id,lagrange_point,x,y,z
50006413,30023059,50006414,30023076,79787,40244675,4,31829541513.3797,-9330230081.30344,-96955844886.8748
50006414,30023076,50006413,30023059,79787,40244840,4,-564811064605.043,-95848763199.4929,306569510571.215
50006415,30023079,50006416,30023085,79787,40244863,2,-66766573682.8698,2550650378.31256,49270734130.2718
50006416,30023085,50006415,30023079,79881,40244922,2,-566007466376.71,-12179155925.8089,-341921521284.136
50006417,30023062,50006418,30023078,79787,40244692,2,-69676427305.1259,-7751973955.66373,-151956400584.392
50006418,30023078,50006417,30023062,79787,40244858,4,-123224868517.885,-4807982347.96242,50573036857.6083
50006419,30023047,50006420,30023052,79881,40244529,5,19390622517.2912,3593927724.30495,9959304021.23967
50006420,30023052,50006419,30023047,79787,40244617,5,836638659981.076,-106887157674.811,-948433090417.092
50006421,30023088,50006422,30023089,79787,40244950,2,-2157578649147.21,193499873300.003,-553660465563.413
50006422,30023089,50006421,30023088,79787,40244960,2,-630682079015.998,-48281218504.6327,-2996431106.76739
50006423,30023086,50006424,30023104,79787,40244929,2,-509311537.186704,5685358892.53107,18499552595.0194
50006424,30023104,50006423,30023086,79787,40245090,3,-3629585117410.28,-71723568779.2695,-3700181606299.39
50006425,30023104,50006426,30023113,79881,40245090,2,3704804873307.8,73209972641.1866,3776864408382.55
50006426,30023113,50006425,30023104,79787,40245192,3,-1004293040269.55,-15675638294.4421,69676702426.9337
50006427,30023087,50006428,30023106,79787,40244938,5,-1173046265098.98,47682880546.046,1529870159174.74
50006428,30023106,50006427,30023087,79787,40245121,2,-178211426378.24,4585530610.56202,-17563557485.4953
50006429,30023096,50006430,30023121,79881,40245023,4,131835721057.983,11078997765.0225,-121119776574.426
50006430,30023121,50006429,30023096,79787,40245296,2,-64699300437.5681,29087641356.5817,-13625338810.6183
50006431,30023092,50006432,30023105,79787,40244993,2,-1297277748815.22,-230520529432.05,-3693675214337.24
50006432,30023105,50006431,30023092,79881,40245101,5,-852789126887.197,83026307597.3608,124035906894.0
50006433,30023088,50006434,30023116,79881,40244950,3,2093985940060.26,-187796636870.596,537341816445.601
50006434,30023116,50006433,30023088,79881,40245227,5,-5148031433.5822,-569349326.955137,-274164651.265273
50006435,30023094,50006436,30023096,79787,40245013,3,-122414863453.367,15074124651.0973,71011959599.4705
50006436,30023096,50006435,30023094,79881,40245023,5,-171248507818.599,4692600422.09991,-53153832288.7077
50006437,30023098,50006438,30023099,79881,40245046,2,33682211805.0967,5843245254.28582,28154913934.8274
50006438,30023099,50006437,30023098,79787,40245049,4,-177631815647.906,-24204521710.081,130781103085.664
50006439,30023108,50006440,30023110,79787,40245146,3,-45971991911.5364,12869743218.6753,-101689556318.257
50006440,30023110,50006439,30023108,79881,40245170,2,-3216296261352.85,-265002753705.579,-334150170312.863
50006441,30023109,50006442,30023111,79787,40245160,4,-3540432692432.04,-728390830370.004,836638187455.023
50006442,30023111,50006441,30023109,79787,40245179,4,-1644250291294.79,-25942861810.4687,245998642667.456
50006443,30023118,50006444,30023120,79787,40245258,3,692086746389.107,-27354979980.2906,-362662096863.401
50006444,30023120,50006443,30023118,79787,40245285,3,-617317036917.717,-219236362668.374,533363963589.893
50006445,30023104,50006446,30023106,79787,40245090,4,-1389697363701.8,12623039581.4948,4993892090407.34
50006446,30023106,50006445,30023104,79787,40245121,5,-104149327243.038,-1062650445.06322,145205864822.68
50006447,30023112,50006448,30023113,79881,40245189,3,-47995933110.615,-9760697920.73824,235298551538.417
50006448,30023113,50006447,30023112,79881,40245192,5,441889714538.264,1983321909.47184,-904673767636.918
50006449,30023123,50006450,30023125,79787,40245308,4,-151980085085.409,-13931927998.3027,239576440206.211
50006450,30023125,50006449,30023123,79881,40245319,5,-211303918911.156,-35729078857.8086,-334114569753.6
50006451,30023091,50006452,30023093,79787,40244984,5,276122221932.076,-26900409389.837,98453322876.1622
50006452,30023093,50006451,30023091,79787,40245006,2,-5913028561545.49,338951096032.251,-1827461429779.51
50006453,30023117,50006454,30023118,79787,40245242,3,2198420248469.32,45302485119.5955,249027247057.181
50006454,30023118,50006453,30023117,79787,40245258,2,-701329581363.905,27720306389.1777,367505457801.046
50006455,30023088,50006456,30023103,79787,40244950,5,-1528281645985.79,-106603908840.838,1536805693265.69
50006456,30023103,50006455,30023088,79787,40245078,2,-1639497846344.25,-126236646864.903,-415023993494.546
50006457,30023088,50006458,30023109,79787,40244950,4,-565704294074.469,294400545711.434,-2074147509711.29
50006458,30023109,50006457,30023088,79787,40245160,2,-939914593354.174,-915023125988.98,3487390852791.63
50006459,30023117,50006460,30023121,79881,40245242,5,-1317028759658.0,104344914445.079,1775293175472.14
50006460,30023121,50006459,30023117,79787,40245296,5,-44055094890.738,17061570953.6497,54476826940.9045
50006461,30023091,50006462,30023105,79881,40244984,2,62539473960.322,42357246894.3717,302929549143.603
50006462,30023105,50006461,30023091,79881,40245101,2,-583538588143.991,48830934709.1888,-743047425415.056
50006463,30023108,50006464,30023109,79881,40245146,4,-65763996959.6081,-13388551076.7171,90086977965.7176
50006464,30023109,50006463,30023108,79787,40245160,3,935931173292.55,911145197608.373,-3472611060261.59
50006465,30023091,50006466,30023123,79787,40244984,3,-58969150276.9656,-39939108842.1601,-285635567035.886
50006466,30023123,50006465,30023091,79787,40245308,3,-131017354202.689,36402975931.706,-249395653176.316
50006467,30023103,50006468,30023116,79881,40245078,5,-1021169385593.82,-2012326876.05111,1046767706187.53
50006468,30023116,50006467,30023103,79787,40245227,2,-2476382069.58508,-318666814.993318,-4905596445.01402
50006469,30023093,50006470,30023123,79787,40245006,5,-4143568207947.84,-656964513612.485,3746542205603.93
50006470,30023123,50006469,30023093,79881,40245308,2,131278980263.729,-36475668341.51,249893666609.559
50006471,30023099,50006472,30023112,79787,40245049,3,-25716542661.9518,19881246003.4776,-219513127663.823
50006472,30023112,50006471,30023099,79787,40245189,5,-177392160681.561,-26263070367.1714,-160020503807.33
50006473,30023118,50006474,30023119,79787,40245258,4,-660988695591.546,-23520670602.1531,-416889527708.664
50006474,30023119,50006473,30023118,79787,40245264,4,-39022978347.9854,-1783461837.65784,-19962807181.2083
50006475,30023087,50006476,30023089,79881,40244938,3,1911924389721.16,-17186406708.7448,251124782741.57
50006476,30023089,50006475,30023087,79881,40244960,4,-321050618854.791,88780239017.4087,-536802591678.569
50006477,30023092,50006478,30023094,79787,40244993,5,-3825003625332.64,-309564758289.142,-708927061587.447
50006478,30023094,50006477,30023092,79787,40245013,5,-11883663.2953182,-1539133003.97912,-142312885442.025
50006479,30023095,50006480,30023117,79787,40245021,5,39608083662.6066,25919646766.5241,-77559444522.5044
50006480,30023117,50006479,30023095,79881,40245242,2,-2202617787622.37,-45388983119.7629,-249502725583.376
50006481,30023095,50006482,30023120,79881,40245021,4,50441948170.6494,-14261040965.6356,74218113623.9048
50006482,30023120,50006481,30023095,79787,40245285,5,-147847510479.072,21030070165.6534,-831457079009.625
50006483,30023089,50006484,30023116,79787,40244960,3,629903305251.732,48221600279.3347,2992731077.84628
50006484,30023116,50006483,30023089,79787,40245227,3,2333420136.32089,300270128.755714,4622395577.01927
50006485,30023103,50006486,30023109,79787,40245078,3,1413716463637.97,108852125902.637,357869486511.556
50006486,30023109,50006485,30023103,79787,40245160,5,2604501519139.49,-182754367238.369,2635972872806.57
50006487,30023117,50006488,30023120,79881,40245242,4,-881391488811.32,-149647399564.675,-2024320422529.32
50006488,30023120,50006487,30023117,79787,40245285,2,626870813459.331,222629327860.438,-541618458150.63
50006489,30023119,50006490,30023120,79881,40245264,2,-37900899508.9296,-1754930172.04624,24575065858.0589
50006490,30023120,50006489,30023119,79881,40245285,4,765164547396.79,198206292502.721,298093115419.732
50006491,30023098,50006492,30023112,79881,40245046,5,41679644060.8729,-3397944820.11171,-14377926143.0803
50006492,30023112,50006491,30023098,79787,40245189,2,48196957102.6313,9801579185.74813,-236284065332.614
50006493,30023110,50006494,30023111,79881,40245170,5,-1862872086516.63,-433189240591.893,2600930687164.51
50006494,30023111,50006493,30023110,79881,40245179,2,-662172473570.329,-2298051417.40415,1681560643225.01
50006495,30023184,50006496,30023185,79787,40245955,2,-230238834618.347,-422004504414.671,-1425010151374.03
50006496,30023185,50006495,30023184,79787,40245960,4,-469635942171.985,60387787430.7804,474382467296.312
50006497,30023179,50006498,30023180,79787,40245907,4,-1895262937728.99,-430400267056.233,-103373249486.446
50006498,30023180,50006497,30023179,79787,40245915,4,-292579522593.024,-16046937275.4015,449019005551.83
50006499,30023179,50006500,30023186,79881,40245907,5,854099529992.826,222868890924.047,1734587983368.06
50006500,30023186,50006499,30023179,79787,40245977,5,-330313627956.93,-102619693998.328,51697395275.8021
50006501,30023172,50006502,30023174,79787,40245826,2,124557300770.213,-108531032976.291,-541662645907.833
50006502,30023174,50006501,30023172,79881,40245840,5,-348313182926.438,15489237996.846,-219060890300.59
50006503,30023166,50006504,30023170,79787,40245770,3,807078722429.106,-13895577301.4915,-2061268598492.11
50006504,30023170,50006503,30023166,79881,40245813,2,-1810205230802.92,462938956752.621,-42660439589.6301
50006505,30023176,50006506,30023177,79881,40245851,5,813381575586.022,-830088960863.917,2465347624768.1
50006506,30023177,50006505,30023176,79881,40245874,3,-2122297747249.22,558670158967.386,3341288907701.18
50006507,30023175,50006508,30023185,79787,40245842,3,-5255183614.51358,386958067.932325,6502763283.21359
50006508,30023185,50006507,30023175,79881,40245960,3,-176448114253.896,-13448939575.3513,-646473910787.769
50006509,30023168,50006510,30023176,79787,40245797,2,3991877006516.99,82438222325.489,225771619032.096
50006510,30023176,50006509,30023168,79881,40245851,4,-2548084245918.75,896232968567.586,-364155630402.509
50006511,30023163,50006512,30023180,79881,40245758,3,-2431466004526.25,-41690359705.7632,2827745845746.73
50006512,30023180,50006511,30023163,79787,40245915,3,-242205403454.608,-9019778444.71266,-478260948351.04
50006513,30023184,50006514,30023187,79787,40245955,5,-1367688397909.07,-419525107971.632,-445427137829.934
50006514,30023187,50006513,30023184,79787,40245983,4,-5621715525.35767,160097603.238445,1454089666.01857
50006515,30023193,50006516,30023196,79787,40246027,2,-31561071182.8733,547601320.256779,-46394740081.5293
50006516,30023196,50006515,30023193,79787,40246058,4,-982092573909.635,218733299016.453,1275609366428.14
50006517,30023182,50006518,30023193,79787,40245942,4,-92864749221.328,-42387492142.289,-295303617817.157
50006518,30023193,50006517,30023182,79881,40246027,5,-55727603262.0238,-4468274752.81419,3962740041.85194
50006519,30023195,50006520,30023196,79881,40246039,4,59754423975.4593,4332133370.79239,9118708798.75939
50006520,30023196,50006519,30023195,79881,40246058,3,-619441243505.063,-63796993277.2463,-1500583828061.58
50006521,30023167,50006522,30023168,79787,40245783,5,844701161866.921,116160840577.381,-92553520829.7493
50006522,30023168,50006521,30023167,79881,40245797,3,-3614721495454.76,-74649397714.5423,-204440548405.325
50006523,30023178,50006524,30023186,79787,40245886,3,-819752807452.071,260189536347.923,-524736063101.416
50006524,30023186,50006523,30023178,79881,40245977,2,-199474946786.996,-128525879745.571,-282283544094.546
50006525,30023172,50006526,30023194,79881,40245826,4,519340387848.081,-168090709143.176,-141698460201.591
50006526,30023194,50006525,30023172,79787,40246035,4,-34563063073.9483,-2307785245.08089,12941048875.0869
50006527,30023175,50006528,30023187,79881,40245842,5,-2775643807.1489,-2533083725.78439,-7478763933.97351
50006528,30023187,50006527,30023175,79881,40245983,2,-1641103669.30313,-315562852.324897,5858135142.77819
50006529,30023175,50006530,30023184,79881,40245842,2,5263489729.34812,-387569677.037575,-6513041268.25356
50006530,30023184,50006529,30023175,79787,40245955,3,229383505047.99,420436771794.549,1419716286320.59
50006531,30023162,50006532,30023171,79881,40245743,4,337280515127.918,41013036126.0346,-304636593650.412
50006532,30023171,50006531,30023162,79787,40245822,3,-401352907513.694,-70107606000.5013,120306358389.578
50006533,30023162,50006534,30023174,79881,40245743,5,-429760289107.799,-58452216060.3342,-141891160936.024
50006534,30023174,50006533,30023162,79881,40245840,3,-16027444800.2656,-30612543428.9241,410311658073.888
50006535,30023173,50006536,30023174,79881,40245833,5,670374564625.693,-4181001768.21092,571544245514.366
50006536,30023174,50006535,30023173,79787,40245840,2,16097899349.9857,30747112163.3636,-412115334422.472
50006537,30023182,50006538,30023186,79881,40245942,2,-306078142293.321,-62658590891.1591,-63405476748.1467
50006538,30023186,50006537,30023182,79787,40245977,4,141139504610.713,-19269149787.8171,-319403906039.64
50006539,30023184,50006540,30023195,79787,40245955,4,1138304892861.08,-911663822.917075,-974289148490.66
50006540,30023195,50006539,30023184,79881,40246039,3,-38165429743.544,3796742430.79673,46920082414.0649
50006541,30023167,50006542,30023170,79881,40245783,2,517836028027.119,127259322410.584,723075595461.725
50006542,30023170,50006541,30023167,79881,40245813,5,-865363678706.375,381636884737.15,1526451428465.38
50006543,30023172,50006544,30023196,79881,40245826,5,-395297724090.188,60008096983.7262,-397726182441.465
50006544,30023196,50006543,30023172,79881,40246058,2,621573402532.081,64016586881.2223,1505748939988.41
50006545,30023177,50006546,30023180,79787,40245874,2,2125318889543.26,-559465439482.507,-3346045313464.1
50006546,30023180,50006545,30023177,79787,40245915,2,250369912489.848,9323826420.34554,494382660659.354
50006547,30023167,50006548,30023179,79881,40245783,3,-494333334801.854,-121483484784.79,-690257825011.187
50006548,30023179,50006547,30023167,79787,40245907,2,-1045192384219.46,-208334457596.413,1637527024299.43
50006549,30023167,50006550,30023185,79881,40245783,4,-350367827065.067,5322644207.40892,782811345840.936
50006550,30023185,50006549,30023167,79787,40245960,2,182352567735.925,13898979171.6432,668106758209.983
50006551,30023185,50006552,30023187,79787,40245960,5,646084056425.881,-46938847855.4291,172091443491.457
50006552,30023187,50006551,30023185,79881,40245983,3,1564889361.8402,300907834.058328,-5586078159.85722
50006553,30023171,50006554,30023173,79787,40245822,5,82932743638.8953,137295240938.982,-393376447573.837
50006554,30023173,50006553,30023171,79787,40245833,4,-829573117925.748,-39679796371.6298,293796388725.795
50006555,30023194,50006556,30023196,79787,40246035,2,-6115015682.9017,-2744233124.39376,37241973828.2352
50006556,30023196,50006555,30023194,79787,40246058,5,1601533817414.7,-154936305739.207,224974461633.445
50006557,30023163,50006558,30023178,79881,40245758,5,-1232961759562.99,-11461308820.0483,-3519884305378.88
